company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric,isotonic_used
LMT,Industrial Goods,LSTM,classification,1,,,,-0.12225843615495345,0.6136363636363636,0.4909090909090909,0.8181818181818182,0.46875,0.6428571428571429,0.3382550457458692,0.6808510638297872,0.5714285714285714,0.8421052631578947,1193,398,42,64,20,0.33499999999999996,0.3382550457458692,True
MA,Financial,LSTM,classification,1,,,,0.15876227390051378,0.32558139534883723,0.7,0.21212121212121213,0.546875,0.6428571428571429,0.29417420270727607,0.6808510638297872,0.6153846153846154,0.7619047619047619,1193,398,42,64,20,0.33499999999999996,0.29417420270727607,True
MCD,Services,LSTM,classification,1,,,,0.0,0.72,0.5625,1.0,0.5625,0.5,0.20323471117426511,0.6440677966101694,0.475,1.0,1193,398,42,64,20,0.05,0.20323471117426511,True
MDT,Healthcare,LSTM,classification,1,,,,-0.07392212709545729,0.05714285714285714,0.3333333333333333,0.03125,0.484375,0.6428571428571429,0.32025630761017426,0.2857142857142857,1.0,0.16666666666666666,1193,398,42,64,20,0.39499999999999996,0.32025630761017426,True
MMM,Industrial Goods,LSTM,classification,1,,,,-0.12267022872162016,0.45454545454545453,0.4838709677419355,0.42857142857142855,0.4375,0.6428571428571429,0.2722900593672232,0.5161290322580645,0.6666666666666666,0.42105263157894735,1193,398,42,64,20,0.37999999999999995,0.2722900593672232,True
MO,Consumer Goods,LSTM,classification,1,,,,0.1929364015162026,0.36363636363636365,0.7272727272727273,0.24242424242424243,0.5625,0.6428571428571429,0.31622776601683794,0.5454545454545454,0.75,0.42857142857142855,1193,398,42,64,20,0.5049999999999999,0.31622776601683794,True
MRK,Healthcare,LSTM,classification,1,,,,0.0,0.6804123711340206,0.515625,1.0,0.515625,0.5952380952380952,0.3710541192606408,0.6909090909090909,0.5277777777777778,1.0,1193,398,42,64,20,0.05,0.3710541192606408,True
MSFT,Technology,LSTM,classification,1,,,,0.1955795646794894,0.15384615384615385,1.0,0.08333333333333333,0.484375,0.6190476190476191,0.2250798156393969,0.6666666666666666,0.64,0.6956521739130435,1193,398,42,64,20,0.5049999999999999,0.2250798156393969,True
NEE,Utilities,LSTM,classification,1,,,,0.17054221752815663,0.75,0.6206896551724138,0.9473684210526315,0.625,0.5714285714285714,0.309344112444873,0.6896551724137931,0.5263157894736842,1.0,1193,398,42,64,20,0.05,0.309344112444873,True
NGG,Utilities,LSTM,classification,1,,,,-0.023669053416557544,0.6046511627906976,0.4642857142857143,0.8666666666666667,0.46875,0.6666666666666666,0.37463432463267765,0.7741935483870968,0.631578947368421,1.0,1193,398,42,64,20,0.05,0.37463432463267765,True
NVS,Healthcare,LSTM,classification,1,,,,-0.034284035108789836,0.5681818181818182,0.4032258064516129,0.9615384615384616,0.40625,0.5238095238095238,0.2681496363223023,0.5833333333333334,0.42424242424242425,0.9333333333333333,1193,398,42,64,20,0.20499999999999996,0.2681496363223023,True
ORCL,Technology,LSTM,classification,1,,,,0.11623821150544861,0.5915492957746479,0.5121951219512195,0.7,0.546875,0.5714285714285714,0.22056438662814232,0.6896551724137931,0.5405405405405406,0.9523809523809523,1193,398,42,64,20,0.25499999999999995,0.22056438662814232,True
PCG,Utilities,LSTM,classification,1,,,,0.016169041669088866,0.6808510638297872,0.5333333333333333,0.9411764705882353,0.53125,0.7142857142857143,0.4135850959342555,0.8125,0.6842105263157895,1.0,1193,398,42,64,20,0.05,0.4135850959342555,True
PCLN,Services,LSTM,classification,1,,,,0.10755941926431617,0.6216216216216216,0.5897435897435898,0.6571428571428571,0.5625,0.7380952380952381,0.4811252243246881,0.7555555555555555,0.7083333333333334,0.8095238095238095,1193,398,42,64,20,0.29,0.4811252243246881,True
