company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric,isotonic_used
TOT,Basic Matierials,GRU,classification,1,,,,-0.1076923076923077,0.4935064935064935,0.36538461538461536,0.76,0.390625,0.5952380952380952,0.3504998186163908,0.7017543859649122,0.5405405405405406,1.0,1188,398,42,64,22,0.05,0.3504998186163908,True
TSM,Technology,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.5,0.5952380952380952,0.0629511580291707,0.19047619047619047,0.5,0.11764705882352941,1188,398,42,64,21,0.4049999999999999,0.0629511580291707,True
UL,Consumer Goods,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.3363363969981562,0.3,1.0,0.17647058823529413,1188,398,42,64,22,0.5049999999999999,0.3363363969981562,True
UN,Consumer Goods,GRU,classification,1,,,,0.1210898699241207,0.16216216216216217,0.75,0.09090909090909091,0.515625,0.6428571428571429,0.3124666267458028,0.4,0.8333333333333334,0.2631578947368421,1188,398,42,64,30,0.5049999999999999,0.3124666267458028,True
UNH,Healthcare,GRU,classification,1,,,,0.13156218570112832,0.5882352941176471,0.5405405405405406,0.6451612903225806,0.5625,0.7142857142857143,0.4377929832722844,0.6,0.8181818181818182,0.47368421052631576,1188,398,42,64,32,0.4049999999999999,0.4377929832722844,True
UPS,Services,GRU,classification,1,,,,-0.07216878364870323,0.575,0.4791666666666667,0.71875,0.46875,0.5952380952380952,0.2777350394472259,0.6046511627906976,0.48148148148148145,0.8125,1188,398,42,64,21,0.235,0.2777350394472259,True
UTX,Industrial Goods,GRU,classification,1,,,,0.1905246652387925,0.38095238095238093,0.6666666666666666,0.26666666666666666,0.59375,0.6666666666666666,0.31506301890630223,0.46153846153846156,0.75,0.3333333333333333,1188,398,42,64,30,0.42499999999999993,0.31506301890630223,True
V,Financial,GRU,classification,1,,,,0.175225748570601,0.6823529411764706,0.5576923076923077,0.8787878787878788,0.578125,0.5952380952380952,0.24602096615832092,0.7301587301587301,0.575,1.0,1188,398,42,64,36,0.05,0.24602096615832092,True
VZ,Technology,GRU,classification,1,,,,0.06702466256013999,0.1111111111111111,0.6666666666666666,0.06060606060606061,0.5,0.6904761904761905,0.2637182684284133,0.38095238095238093,0.6666666666666666,0.26666666666666666,1188,398,42,64,22,0.37999999999999995,0.2637182684284133,True
WFC,Financial,GRU,classification,1,,,,0.11560124500370429,0.6172839506172839,0.4807692307692308,0.8620689655172413,0.515625,0.6666666666666666,0.40618119722996165,0.7407407407407407,0.6060606060606061,0.9523809523809523,1188,398,42,64,25,0.25499999999999995,0.40618119722996165,True
WMT,Services,GRU,classification,1,,,,0.14433756729740646,0.4166666666666667,0.625,0.3125,0.5625,0.6428571428571429,0.2720637033616408,0.5714285714285714,0.625,0.5263157894736842,1188,398,42,64,31,0.36499999999999994,0.2720637033616408,True
XOM,Basic Matierials,GRU,classification,1,,,,0.011247320293685126,0.0625,0.5,0.03333333333333333,0.53125,0.5476190476190477,0.22360679774997896,0.17391304347826086,1.0,0.09523809523809523,1188,398,42,64,25,0.5599999999999999,0.22360679774997896,True
