company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained
JPM,Financial,BiLSTM,regression,5,0.0010176847643638875,0.022638129712775776,-0.033930511911696604,0.0,0.7450980392156863,0.59375,1.0,0.59375,,,,,,933,398,42,64,11
KO,Consumer Goods,BiLSTM,regression,5,0.00035802749019967655,0.014841215168947652,0.018795973911824304,0.0,0.72,0.5625,1.0,0.5625,,,,,,933,398,42,64,11
LMT,Industrial Goods,BiLSTM,regression,5,0.0006820717514477073,0.022134687082715557,-0.034038015438567104,0.0,0.6236559139784946,0.453125,1.0,0.453125,,,,,,933,398,42,64,11
MA,Financial,BiLSTM,regression,5,0.0006717047869666495,0.02035695951698885,-0.02246447771369131,0.0,0.0,0.0,0.0,0.40625,,,,,,933,398,42,64,11
MCD,Services,BiLSTM,regression,5,0.0007680478663025961,0.01924630224831736,-0.3599297553164653,0.0,0.0,0.0,0.0,0.296875,,,,,,933,398,42,64,11
MDT,Healthcare,BiLSTM,regression,5,0.00039488216504484486,0.015857022165921095,-0.007548631020038776,0.0,0.7692307692307693,0.625,1.0,0.625,,,,,,933,398,42,64,11
MMM,Industrial Goods,BiLSTM,regression,5,0.0009096431993667802,0.022082132287268755,-0.004600389876123989,-0.027597827557262634,0.5789473684210527,0.5365853658536586,0.6285714285714286,0.5,,,,,,933,398,42,64,11
MO,Consumer Goods,BiLSTM,regression,5,0.0006844115522779515,0.019953135577963167,-0.035764314222853644,0.0,0.7572815533980582,0.609375,1.0,0.609375,,,,,,933,398,42,64,11
MRK,Healthcare,BiLSTM,regression,5,0.0006031534131256172,0.019555528793267482,-0.0343309889819472,0.06735237262228495,0.16666666666666666,0.6,0.0967741935483871,0.53125,,,,,,933,398,42,64,11
MSFT,Technology,BiLSTM,regression,5,0.001529452605029952,0.02479282737606104,-0.03644997009477935,0.0,0.7572815533980582,0.609375,1.0,0.609375,,,,,,933,398,42,64,11
